10,2,630,155.31,12.474,0.65788,153.14,12.9,0.67028,159.3,12.928,0.69348,0.67401
10,2,640,157.72,12.587,0.66553,153.61,12.905,0.66315,159.77,13.117,0.69576,0.67495
10,2,650,159.72,12.743,0.67448,154.49,12.887,0.65821,159.59,13.253,0.69391,0.67566
10,2,660,160.97,12.912,0.68205,155.66,12.869,0.6568,159,13.318,0.68868,0.67596
10,2,670,161.34,13.059,0.68643,156.86,12.866,0.65887,158.31,13.312,0.68167,0.67575
10,2,680,160.98,13.157,0.68702,157.85,12.886,0.66319,157.8,13.254,0.67494,0.67511
10,2,690,160.22,13.195,0.68437,158.44,12.926,0.66798,157.65,13.176,0.6704,0.67428
10,2,700,159.42,13.181,0.6799,158.56,12.972,0.67158,157.82,13.109,0.66904,0.67352
10,2,710,158.88,13.133,0.67546,158.29,13.008,0.67292,158.15,13.074,0.67048,0.67295
10,2,720,158.74,13.078,0.67267,157.8,13.022,0.67193,158.41,13.073,0.67335,0.67265
10,2,730,158.92,13.037,0.67232,157.31,13.009,0.66935,158.44,13.094,0.67599,0.67256
10,2,740,159.25,13.022,0.67417,156.99,12.974,0.66644,158.16,13.117,0.67717,0.67261
10,2,750,159.49,13.032,0.67719,156.88,12.929,0.66439,157.6,13.125,0.6764,0.67268
10,2,760,159.44,13.056,0.68005,156.95,12.884,0.66389,156.86,13.105,0.67389,0.67264
10,2,770,159.03,13.075,0.68172,157.08,12.848,0.66502,156.08,13.054,0.67035,0.67239
10,2,780,158.29,13.077,0.68166,157.16,12.825,0.66734,155.41,12.98,0.66676,0.67195
10,2,790,157.33,13.053,0.67991,157.1,12.815,0.67012,154.93,12.897,0.66409,0.6714
10,2,800,156.34,13.005,0.67693,156.85,12.813,0.67259,154.68,12.819,0.66294,0.67084
10,2,810,155.46,12.939,0.67348,156.41,12.812,0.67411,154.62,12.758,0.66344,0.67036
10,2,820,154.85,12.866,0.67043,155.85,12.807,0.67438,154.67,12.721,0.66521,0.67002
10,2,830,154.54,12.801,0.66856,155.3,12.795,0.67355,154.73,12.708,0.66758,0.6699
10,2,840,154.49,12.754,0.66825,154.85,12.775,0.67207,154.72,12.712,0.66972,0.67002
10,2,850,154.56,12.73,0.66926,154.56,12.749,0.67058,154.58,12.722,0.67094,0.67026
10,2,860,154.59,12.724,0.6709,154.43,12.722,0.66965,154.29,12.724,0.67088,0.67047
10,2,870,154.46,12.727,0.67224,154.43,12.699,0.66966,153.95,12.711,0.66967,0.67052
10,2,880,154.14,12.729,0.67262,154.48,12.685,0.67064,153.65,12.682,0.66798,0.67042
10,2,890,153.71,12.721,0.67183,154.52,12.683,0.6722,153.51,12.646,0.66665,0.67023
10,2,900,153.27,12.701,0.67011,154.48,12.69,0.67375,153.55,12.615,0.66634,0.67007
